date,transaction_id,product,category,quantity,unit_price,base_cost,discount,revenue,cost,profit
2026-01-02,TRX000172,Air Mineral,Beverage,1,5000,3000.0,0.0,5000.0,3092.28,1907.72
2026-01-02,TRX000172,Ayam Geprek,Food,3,22000,12000.0,0.0,66000.0,35657.33,30342.67
2026-01-02,TRX000173,Es Teh,Beverage,1,6000,2000.0,0.0,6000.0,1912.03,4087.97
2026-01-02,TRX000173,Air Mineral,Beverage,1,5000,3000.0,0.0,5000.0,2901.56,2098.44
2026-01-02,TRX000174,Ayam Geprek,Food,1,22000,12000.0,0.0,22000.0,12369.69,9630.31
2026-01-02,TRX000174,Kopi Hitam,Beverage,2,10000,4000.0,0.0,20000.0,7538.84,12461.16
2026-01-02,TRX000175,Nasi Ayam,Food,1,24000,13000.0,0.0,24000.0,13440.31,10559.69
2026-01-02,TRX000176,Kopi Hitam,Beverage,1,10000,4000.0,0.0,10000.0,3993.39,6006.61
2026-01-02,TRX000177,Ayam Geprek,Food,1,22000,12000.0,0.0,22000.0,11570.74,10429.26
2026-01-02,TRX000178,Nasi Ayam,Food,1,24000,13000.0,1200.0,22800.0,12772.59,10027.41
2026-01-02,TRX000178,Puding Coklat,Dessert,2,10000,5000.0,0.0,20000.0,9694.83,10305.17
2026-01-02,TRX000179,Nasi Ayam,Food,3,24000,13000.0,0.0,72000.0,40013.48,31986.52
2026-01-02,TRX000180,Kentang Goreng,Snack,1,15000,7000.0,0.0,15000.0,7153.81,7846.19
2026-01-02,TRX000180,Ayam Geprek,Food,2,22000,12000.0,0.0,44000.0,22762.2,21237.8
2026-01-02,TRX000180,Es Jeruk,Beverage,1,8000,3000.0,0.0,8000.0,2963.68,5036.32
2026-01-02,TRX000181,Air Mineral,Beverage,2,5000,3000.0,0.0,10000.0,5844.63,4155.37
2026-01-02,TRX000182,Nasi Goreng,Food,2,25000,13000.0,0.0,50000.0,27008.94,22991.06
2026-01-02,TRX000183,Ayam Geprek,Food,1,22000,12000.0,0.0,22000.0,11513.96,10486.04
2026-01-02,TRX000184,Air Mineral,Beverage,1,5000,3000.0,0.0,5000.0,3144.38,1855.62
2026-01-02,TRX000184,Es Teh,Beverage,1,6000,2000.0,0.0,6000.0,1998.0,4002.0
2026-01-02,TRX000185,Ayam Bakar,Food,1,27000,15000.0,0.0,27000.0,14477.13,12522.87
2026-01-02,TRX000186,Nasi Goreng,Food,3,25000,13000.0,0.0,75000.0,38207.59,36792.41
2026-01-02,TRX000186,Ayam Bakar,Food,2,27000,15000.0,0.0,54000.0,29278.54,24721.46
2026-01-02,TRX000187,Tahu Crispy,Snack,1,12000,5500.0,0.0,12000.0,5289.69,6710.31
2026-01-02,TRX000188,Pisang Goreng,Snack,1,12000,5000.0,0.0,12000.0,5014.22,6985.78
2026-01-02,TRX000189,Es Teh,Beverage,1,6000,2000.0,0.0,6000.0,1926.33,4073.67
2026-01-02,TRX000190,Ayam Geprek,Food,1,22000,12000.0,0.0,22000.0,11215.07,10784.93
2026-01-02,TRX000190,Mie Goreng,Food,1,23000,12000.0,0.0,23000.0,11863.32,11136.68
2026-01-02,TRX000191,Mie Goreng,Food,3,23000,12000.0,0.0,69000.0,34052.92,34947.08
2026-01-02,TRX000192,Nasi Ayam,Food,1,24000,13000.0,0.0,24000.0,12706.66,11293.34
2026-01-02,TRX000193,Ayam Bakar,Food,2,27000,15000.0,2700.0,51300.0,29181.81,22118.19
2026-01-02,TRX000194,Tahu Crispy,Snack,3,12000,5500.0,0.0,36000.0,16068.75,19931.25
2026-01-02,TRX000195,Mie Goreng,Food,1,23000,12000.0,1150.0,21850.0,12720.35,9129.65
2026-01-02,TRX000196,Mie Goreng,Food,3,23000,12000.0,0.0,69000.0,36060.92,32939.08
2026-01-02,TRX000197,Air Mineral,Beverage,4,5000,3000.0,1000.0,19000.0,12088.33,6911.67
2026-01-02,TRX000197,Es Teh,Beverage,1,6000,2000.0,0.0,6000.0,1893.42,4106.58
2026-01-02,TRX000198,Nasi Ayam,Food,3,24000,13000.0,0.0,72000.0,38234.86,33765.14
2026-01-02,TRX000199,Air Mineral,Beverage,1,5000,3000.0,0.0,5000.0,3019.38,1980.62
2026-01-02,TRX000200,Es Teh,Beverage,1,6000,2000.0,0.0,6000.0,1938.53,4061.47
2026-01-02,TRX000200,Pisang Goreng,Snack,1,12000,5000.0,0.0,12000.0,5136.21,6863.79
2026-01-02,TRX000200,Ayam Bakar,Food,1,27000,15000.0,0.0,27000.0,14458.79,12541.21
2026-01-02,TRX000201,Ayam Geprek,Food,1,22000,12000.0,0.0,22000.0,11896.91,10103.09
2026-01-02,TRX000202,Es Teh,Beverage,1,6000,2000.0,0.0,6000.0,1964.84,4035.16
2026-01-02,TRX000202,Nasi Ayam,Food,1,24000,13000.0,0.0,24000.0,13064.09,10935.91
2026-01-02,TRX000203,Pisang Goreng,Snack,3,12000,5000.0,0.0,36000.0,14711.78,21288.22
2026-01-02,TRX000204,Nasi Ayam,Food,1,24000,13000.0,0.0,24000.0,12894.35,11105.65
2026-01-02,TRX000205,Mie Ayam,Food,2,20000,10000.0,0.0,40000.0,19858.32,20141.68
2026-01-02,TRX000206,Ayam Bakar,Food,1,27000,15000.0,0.0,27000.0,14669.53,12330.47
2026-01-02,TRX000207,Mie Goreng,Food,1,23000,12000.0,0.0,23000.0,12174.63,10825.37
2026-01-02,TRX000208,Nasi Ayam,Food,1,24000,13000.0,0.0,24000.0,13092.97,10907.03
2026-01-02,TRX000208,Ayam Geprek,Food,2,22000,12000.0,0.0,44000.0,23936.2,20063.8
2026-01-02,TRX000209,Air Mineral,Beverage,3,5000,3000.0,0.0,15000.0,8883.78,6116.22
2026-01-02,TRX000210,Es Jeruk,Beverage,1,8000,3000.0,0.0,8000.0,3071.69,4928.31
2026-01-02,TRX000211,Nasi Ayam,Food,1,24000,13000.0,0.0,24000.0,12908.02,11091.98
2026-01-02,TRX000211,Pisang Goreng,Snack,1,12000,5000.0,0.0,12000.0,4954.0,7046.0
2026-01-02,TRX000211,Es Teh,Beverage,2,6000,2000.0,0.0,12000.0,4012.56,7987.44
2026-01-02,TRX000212,Nasi Goreng,Food,2,25000,13000.0,2500.0,47500.0,27323.34,20176.66
2026-01-02,TRX000213,Es Teh,Beverage,1,6000,2000.0,0.0,6000.0,1919.58,4080.42
2026-01-02,TRX000213,Mie Ayam,Food,2,20000,10000.0,0.0,40000.0,20461.91,19538.09
2026-01-02,TRX000214,Tahu Crispy,Snack,1,12000,5500.0,0.0,12000.0,5187.63,6812.37
2026-01-02,TRX000215,Ayam Bakar,Food,1,27000,15000.0,0.0,27000.0,15097.77,11902.23
2026-01-02,TRX000216,Es Teh,Beverage,4,6000,2000.0,0.0,24000.0,8378.02,15621.98
2026-01-02,TRX000216,Pisang Goreng,Snack,3,12000,5000.0,0.0,36000.0,15219.9,20780.1
2026-01-02,TRX000217,Es Teh,Beverage,3,6000,2000.0,0.0,18000.0,6030.71,11969.29
2026-01-02,TRX000218,Mie Goreng,Food,2,23000,12000.0,0.0,46000.0,23596.48,22403.52
2026-01-02,TRX000219,Es Teh,Beverage,4,6000,2000.0,0.0,24000.0,8007.45,15992.55
2026-01-02,TRX000220,Mie Ayam,Food,1,20000,10000.0,0.0,20000.0,9924.38,10075.62
2026-01-02,TRX000221,Mie Goreng,Food,2,23000,12000.0,0.0,46000.0,23434.1,22565.9
2026-01-02,TRX000222,Ayam Bakar,Food,1,27000,15000.0,0.0,27000.0,14869.56,12130.44
2026-01-02,TRX000222,Tahu Crispy,Snack,1,12000,5500.0,0.0,12000.0,5532.73,6467.27
2026-01-02,TRX000223,Kopi Susu,Beverage,1,15000,7000.0,0.0,15000.0,6838.88,8161.12
2026-01-02,TRX000224,Nasi Ayam,Food,1,24000,13000.0,0.0,24000.0,12685.55,11314.45
2026-01-02,TRX000224,Es Jeruk,Beverage,1,8000,3000.0,0.0,8000.0,2877.58,5122.42
2026-01-02,TRX000225,Ayam Geprek,Food,1,22000,12000.0,1100.0,20900.0,12140.66,8759.34
2026-01-02,TRX000226,Nasi Ayam,Food,1,24000,13000.0,0.0,24000.0,13212.68,10787.32
2026-01-02,TRX000227,Mie Ayam,Food,1,20000,10000.0,0.0,20000.0,10069.5,9930.5
2026-01-02,TRX000227,Air Mineral,Beverage,2,5000,3000.0,500.0,9500.0,6173.73,3326.27
2026-01-02,TRX000227,Puding Coklat,Dessert,3,10000,5000.0,0.0,30000.0,15039.54,14960.46
2026-01-02,TRX000228,Mie Ayam,Food,1,20000,10000.0,0.0,20000.0,10117.6,9882.4
2026-01-02,TRX000229,Es Teh,Beverage,4,6000,2000.0,0.0,24000.0,8072.92,15927.08
2026-01-02,TRX000230,Nasi Goreng,Food,3,25000,13000.0,0.0,75000.0,38892.9,36107.1
2026-01-02,TRX000230,Kopi Susu,Beverage,1,15000,7000.0,0.0,15000.0,6888.53,8111.47
2026-01-02,TRX000230,Ayam Bakar,Food,3,27000,15000.0,0.0,81000.0,47989.11,33010.89
2026-01-02,TRX000231,Mie Goreng,Food,2,23000,12000.0,0.0,46000.0,23674.6,22325.4
2026-01-02,TRX000231,Nasi Goreng,Food,1,25000,13000.0,0.0,25000.0,12740.31,12259.69
2026-01-02,TRX000232,Tahu Crispy,Snack,1,12000,5500.0,0.0,12000.0,5571.61,6428.39
2026-01-02,TRX000233,Mie Ayam,Food,1,20000,10000.0,0.0,20000.0,10075.56,9924.44
2026-01-02,TRX000234,Ayam Bakar,Food,1,27000,15000.0,0.0,27000.0,14367.84,12632.16
2026-01-02,TRX000234,Ayam Geprek,Food,3,22000,12000.0,0.0,66000.0,37212.49,28787.51
2026-01-02,TRX000234,Pisang Goreng,Snack,2,12000,5000.0,0.0,24000.0,9971.74,14028.26
2026-01-02,TRX000235,Puding Coklat,Dessert,3,10000,5000.0,0.0,30000.0,14500.08,15499.92
2026-01-02,TRX000235,Air Mineral,Beverage,1,5000,3000.0,0.0,5000.0,3106.99,1893.01
2026-01-02,TRX000236,Es Teh,Beverage,4,6000,2000.0,1200.0,22800.0,8150.16,14649.84
2026-01-02,TRX000236,Tahu Crispy,Snack,2,12000,5500.0,0.0,24000.0,10582.7,13417.3
2026-01-02,TRX000237,Mie Ayam,Food,1,20000,10000.0,0.0,20000.0,10533.15,9466.85
2026-01-02,TRX000238,Nasi Ayam,Food,1,24000,13000.0,0.0,24000.0,13256.93,10743.07
2026-01-02,TRX000239,Kopi Hitam,Beverage,1,10000,4000.0,0.0,10000.0,3998.78,6001.22
2026-01-02,TRX000240,Es Jeruk,Beverage,1,8000,3000.0,0.0,8000.0,3143.12,4856.88
2026-01-02,TRX000240,Nasi Goreng,Food,4,25000,13000.0,0.0,100000.0,52248.5,47751.5
2026-01-02,TRX000240,Ayam Geprek,Food,1,22000,12000.0,0.0,22000.0,11989.89,10010.11
2026-01-02,TRX000241,Pisang Goreng,Snack,4,12000,5000.0,0.0,48000.0,19603.82,28396.18
2026-01-02,TRX000242,Nasi Goreng,Food,1,25000,13000.0,0.0,25000.0,13226.92,11773.08
2026-01-02,TRX000243,Ayam Geprek,Food,1,22000,12000.0,1100.0,20900.0,12171.58,8728.42
2026-01-02,TRX000244,Es Teh,Beverage,2,6000,2000.0,600.0,11400.0,4001.76,7398.24
2026-01-02,TRX000244,Es Jeruk,Beverage,2,8000,3000.0,0.0,16000.0,5857.8,10142.2
2026-01-02,TRX000244,Ayam Geprek,Food,3,22000,12000.0,0.0,66000.0,36140.32,29859.68
2026-01-02,TRX000245,Nasi Ayam,Food,1,24000,13000.0,0.0,24000.0,12972.78,11027.22
2026-01-02,TRX000245,Mie Goreng,Food,3,23000,12000.0,3450.0,65550.0,34559.85,30990.15
2026-01-02,TRX000245,Ayam Geprek,Food,1,22000,12000.0,0.0,22000.0,11470.15,10529.85
2026-01-02,TRX000246,Es Teh,Beverage,1,6000,2000.0,0.0,6000.0,2033.91,3966.09
2026-01-02,TRX000246,Ayam Geprek,Food,2,22000,12000.0,0.0,44000.0,22126.64,21873.36
2026-01-02,TRX000247,Mie Ayam,Food,2,20000,10000.0,0.0,40000.0,20123.25,19876.75
2026-01-02,TRX000247,Ayam Geprek,Food,1,22000,12000.0,0.0,22000.0,11827.89,10172.11
2026-01-02,TRX000248,Ayam Geprek,Food,1,22000,12000.0,0.0,22000.0,12470.97,9529.03
2026-01-02,TRX000248,Mie Goreng,Food,1,23000,12000.0,0.0,23000.0,11822.35,11177.65
2026-01-02,TRX000248,Es Teh,Beverage,1,6000,2000.0,0.0,6000.0,2039.57,3960.43
2026-01-02,TRX000249,Es Teh,Beverage,1,6000,2000.0,0.0,6000.0,1976.19,4023.81
2026-01-02,TRX000249,Mie Ayam,Food,2,20000,10000.0,0.0,40000.0,20068.25,19931.75
2026-01-02,TRX000249,Nasi Goreng,Food,1,25000,13000.0,0.0,25000.0,13287.37,11712.63
2026-01-02,TRX000249,Kopi Susu,Beverage,4,15000,7000.0,0.0,60000.0,27611.45,32388.55
2026-01-02,TRX000250,Tahu Crispy,Snack,1,12000,5500.0,0.0,12000.0,5664.43,6335.57
2026-01-02,TRX000251,Air Mineral,Beverage,2,5000,3000.0,0.0,10000.0,5821.13,4178.87
2026-01-02,TRX000252,Mie Ayam,Food,3,20000,10000.0,0.0,60000.0,30265.13,29734.87
2026-01-02,TRX000252,Es Jeruk,Beverage,2,8000,3000.0,0.0,16000.0,6166.08,9833.92
2026-01-02,TRX000253,Es Jeruk,Beverage,2,8000,3000.0,0.0,16000.0,6118.81,9881.19
2026-01-02,TRX000254,Nasi Ayam,Food,1,24000,13000.0,0.0,24000.0,13747.41,10252.59
2026-01-02,TRX000254,Mie Ayam,Food,2,20000,10000.0,0.0,40000.0,19541.94,20458.06
2026-01-02,TRX000254,Air Mineral,Beverage,1,5000,3000.0,0.0,5000.0,2875.88,2124.12
2026-01-02,TRX000255,Kopi Susu,Beverage,1,15000,7000.0,0.0,15000.0,6791.19,8208.81
2026-01-02,TRX000256,Es Jeruk,Beverage,2,8000,3000.0,0.0,16000.0,6118.88,9881.12
2026-01-02,TRX000257,Ayam Bakar,Food,4,27000,15000.0,0.0,108000.0,60896.26,47103.74
2026-01-02,TRX000257,Mie Goreng,Food,1,23000,12000.0,0.0,23000.0,12036.81,10963.19
2026-01-02,TRX000258,Ayam Bakar,Food,1,27000,15000.0,0.0,27000.0,14494.67,12505.33
2026-01-02,TRX000259,Kopi Hitam,Beverage,1,10000,4000.0,0.0,10000.0,4092.02,5907.98
2026-01-02,TRX000259,Kopi Susu,Beverage,1,15000,7000.0,0.0,15000.0,6742.81,8257.19
2026-01-02,TRX000260,Mie Goreng,Food,1,23000,12000.0,0.0,23000.0,12417.22,10582.78
2026-01-02,TRX000261,Mie Goreng,Food,1,23000,12000.0,0.0,23000.0,13028.68,9971.32
2026-01-02,TRX000262,Nasi Goreng,Food,2,25000,13000.0,0.0,50000.0,26285.83,23714.17
2026-01-02,TRX000262,Es Teh,Beverage,2,6000,2000.0,0.0,12000.0,4069.97,7930.03
2026-01-02,TRX000263,Mie Ayam,Food,1,20000,10000.0,0.0,20000.0,9852.14,10147.86
2026-01-02,TRX000263,Air Mineral,Beverage,1,5000,3000.0,0.0,5000.0,2837.08,2162.92
2026-01-02,TRX000264,Mie Ayam,Food,1,20000,10000.0,0.0,20000.0,9819.18,10180.82
2026-01-02,TRX000265,Kopi Hitam,Beverage,1,10000,4000.0,0.0,10000.0,3868.85,6131.15
2026-01-02,TRX000266,Mie Goreng,Food,1,23000,12000.0,0.0,23000.0,11479.08,11520.92
2026-01-02,TRX000267,Nasi Ayam,Food,1,24000,13000.0,0.0,24000.0,13671.72,10328.28
2026-01-02,TRX000268,Pisang Goreng,Snack,2,12000,5000.0,0.0,24000.0,10081.86,13918.14
2026-01-02,TRX000268,Es Teh,Beverage,3,6000,2000.0,0.0,18000.0,6068.34,11931.66
2026-01-02,TRX000269,Es Jeruk,Beverage,1,8000,3000.0,0.0,8000.0,2972.19,5027.81
2026-01-02,TRX000269,Tahu Crispy,Snack,1,12000,5500.0,0.0,12000.0,5471.48,6528.52
2026-01-02,TRX000269,Air Mineral,Beverage,1,5000,3000.0,0.0,5000.0,3086.81,1913.19
2026-01-02,TRX000269,Nasi Ayam,Food,1,24000,13000.0,0.0,24000.0,12987.39,11012.61
2026-01-02,TRX000270,Es Teh,Beverage,1,6000,2000.0,0.0,6000.0,2031.84,3968.16
2026-01-02,TRX000271,Mie Goreng,Food,2,23000,12000.0,0.0,46000.0,23858.88,22141.12
2026-01-02,TRX000271,Ayam Geprek,Food,2,22000,12000.0,0.0,44000.0,23753.65,20246.35
2026-01-02,TRX000272,Kentang Goreng,Snack,1,15000,7000.0,0.0,15000.0,6704.55,8295.45
2026-01-02,TRX000272,Tahu Crispy,Snack,2,12000,5500.0,0.0,24000.0,10347.34,13652.66
2026-01-02,TRX000272,Ayam Bakar,Food,3,27000,15000.0,0.0,81000.0,44646.89,36353.11
2026-01-02,TRX000272,Mie Ayam,Food,1,20000,10000.0,0.0,20000.0,10016.95,9983.05
2026-01-02,TRX000273,Ayam Bakar,Food,1,27000,15000.0,0.0,27000.0,14421.24,12578.76
2026-01-02,TRX000274,Nasi Goreng,Food,3,25000,13000.0,0.0,75000.0,38959.66,36040.34
2026-01-02,TRX000275,Air Mineral,Beverage,2,5000,3000.0,500.0,9500.0,6009.68,3490.32
2026-01-02,TRX000276,Ayam Geprek,Food,2,22000,12000.0,0.0,44000.0,22447.67,21552.33
2026-01-02,TRX000277,Tahu Crispy,Snack,1,12000,5500.0,0.0,12000.0,5349.0,6651.0
2026-01-02,TRX000278,Air Mineral,Beverage,1,5000,3000.0,0.0,5000.0,3036.65,1963.35
2026-01-02,TRX000278,Ayam Geprek,Food,4,22000,12000.0,0.0,88000.0,48557.36,39442.64
2026-01-02,TRX000279,Mie Ayam,Food,1,20000,10000.0,1000.0,19000.0,9653.9,9346.1
2026-01-02,TRX000280,Kopi Hitam,Beverage,2,10000,4000.0,1000.0,19000.0,8038.03,10961.97
2026-01-02,TRX000281,Air Mineral,Beverage,1,5000,3000.0,0.0,5000.0,3092.02,1907.98
2026-01-02,TRX000282,Es Teh,Beverage,4,6000,2000.0,1200.0,22800.0,8186.5,14613.5
2026-01-02,TRX000283,Ayam Geprek,Food,1,22000,12000.0,0.0,22000.0,11965.7,10034.3
2026-01-02,TRX000284,Mie Goreng,Food,2,23000,12000.0,0.0,46000.0,23663.06,22336.94
2026-01-02,TRX000284,Nasi Ayam,Food,1,24000,13000.0,0.0,24000.0,12754.56,11245.44
2026-01-02,TRX000285,Ayam Geprek,Food,1,22000,12000.0,0.0,22000.0,12168.42,9831.58
2026-01-02,TRX000286,Kentang Goreng,Snack,2,15000,7000.0,0.0,30000.0,14081.94,15918.06
2026-01-02,TRX000287,Puding Coklat,Dessert,1,10000,5000.0,500.0,9500.0,5094.41,4405.59
2026-01-02,TRX000287,Mie Ayam,Food,3,20000,10000.0,0.0,60000.0,30118.69,29881.31
2026-01-02,TRX000288,Kopi Susu,Beverage,2,15000,7000.0,0.0,30000.0,14343.88,15656.12
2026-01-02,TRX000289,Mie Ayam,Food,1,20000,10000.0,1000.0,19000.0,10028.38,8971.62
2026-01-02,TRX000290,Mie Ayam,Food,1,20000,10000.0,0.0,20000.0,10235.41,9764.59
2026-01-02,TRX000291,Tahu Crispy,Snack,1,12000,5500.0,0.0,12000.0,5643.69,6356.31
2026-01-02,TRX000291,Air Mineral,Beverage,1,5000,3000.0,0.0,5000.0,2927.59,2072.41
2026-01-02,TRX000292,Mie Goreng,Food,3,23000,12000.0,0.0,69000.0,34047.2,34952.8
2026-01-02,TRX000293,Ayam Geprek,Food,2,22000,12000.0,0.0,44000.0,25111.31,18888.69
2026-01-02,TRX000294,Nasi Goreng,Food,1,25000,13000.0,0.0,25000.0,13100.1,11899.9
2026-01-02,TRX000295,Air Mineral,Beverage,1,5000,3000.0,0.0,5000.0,2845.7,2154.3
2026-01-02,TRX000296,Kentang Goreng,Snack,3,15000,7000.0,0.0,45000.0,20550.29,24449.71
2026-01-02,TRX000296,Ayam Geprek,Food,1,22000,12000.0,0.0,22000.0,12277.87,9722.13
2026-01-02,TRX000296,Nasi Goreng,Food,2,25000,13000.0,0.0,50000.0,25781.85,24218.15
2026-01-02,TRX000297,Mie Goreng,Food,3,23000,12000.0,0.0,69000.0,35446.97,33553.03
2026-01-02,TRX000297,Kopi Hitam,Beverage,2,10000,4000.0,0.0,20000.0,8336.21,11663.79
2026-01-02,TRX000298,Kentang Goreng,Snack,1,15000,7000.0,0.0,15000.0,6780.07,8219.93
2026-01-02,TRX000299,Air Mineral,Beverage,1,5000,3000.0,0.0,5000.0,2928.17,2071.83
2026-01-02,TRX000299,Kopi Hitam,Beverage,1,10000,4000.0,500.0,9500.0,4025.37,5474.63
2026-01-02,TRX000300,Es Teh,Beverage,1,6000,2000.0,0.0,6000.0,2023.43,3976.57
2026-01-02,TRX000301,Nasi Ayam,Food,2,24000,13000.0,0.0,48000.0,26387.15,21612.85
2026-01-02,TRX000302,Ayam Geprek,Food,1,22000,12000.0,1100.0,20900.0,12328.05,8571.95
2026-01-02,TRX000302,Kopi Susu,Beverage,1,15000,7000.0,0.0,15000.0,7041.7,7958.3
2026-01-02,TRX000302,Es Jeruk,Beverage,2,8000,3000.0,0.0,16000.0,6088.09,9911.91
2026-01-02,TRX000303,Kopi Susu,Beverage,1,15000,7000.0,0.0,15000.0,6945.57,8054.43
2026-01-02,TRX000303,Tahu Crispy,Snack,2,12000,5500.0,0.0,24000.0,11020.69,12979.31
2026-01-02,TRX000303,Puding Coklat,Dessert,1,10000,5000.0,0.0,10000.0,5016.13,4983.87
2026-01-03,TRX000304,Nasi Ayam,Food,1,24000,13000.0,0.0,24000.0,12646.91,11353.09
2026-01-03,TRX000305,Ayam Geprek,Food,1,22000,12000.0,0.0,22000.0,12055.47,9944.53
2026-01-03,TRX000306,Nasi Ayam,Food,1,24000,13000.0,0.0,24000.0,13378.07,10621.93
2026-01-03,TRX000307,Air Mineral,Beverage,1,5000,3000.0,0.0,5000.0,3111.43,1888.57
2026-01-03,TRX000308,Air Mineral,Beverage,1,5000,3000.0,0.0,5000.0,2940.14,2059.86
2026-01-03,TRX000308,Pisang Goreng,Snack,1,12000,5000.0,0.0,12000.0,5140.61,6859.39
2026-01-03,TRX000308,Mie Goreng,Food,2,23000,12000.0,0.0,46000.0,23435.42,22564.58
2026-01-03,TRX000309,Ayam Bakar,Food,3,27000,15000.0,0.0,81000.0,47465.38,33534.62
2026-01-03,TRX000310,Es Teh,Beverage,2,6000,2000.0,0.0,12000.0,3863.95,8136.05
2026-01-03,TRX000311,Es Teh,Beverage,2,6000,2000.0,0.0,12000.0,4159.42,7840.58
2026-01-03,TRX000312,Es Teh,Beverage,1,6000,2000.0,0.0,6000.0,1960.61,4039.39
2026-01-03,TRX000313,Mie Goreng,Food,3,23000,12000.0,3450.0,65550.0,38174.31,27375.69
2026-01-03,TRX000313,Pisang Goreng,Snack,1,12000,5000.0,0.0,12000.0,5088.7,6911.3
2026-01-03,TRX000314,Es Teh,Beverage,2,6000,2000.0,0.0,12000.0,3878.08,8121.92
2026-01-03,TRX000315,Mie Goreng,Food,1,23000,12000.0,0.0,23000.0,11811.99,11188.01
2026-01-03,TRX000316,Mie Ayam,Food,1,20000,10000.0,0.0,20000.0,10234.35,9765.65
2026-01-03,TRX000316,Kentang Goreng,Snack,1,15000,7000.0,0.0,15000.0,7221.06,7778.94
2026-01-03,TRX000316,Es Teh,Beverage,3,6000,2000.0,0.0,18000.0,5987.27,12012.73
2026-01-03,TRX000316,Pisang Goreng,Snack,3,12000,5000.0,0.0,36000.0,15020.1,20979.9
2026-01-03,TRX000317,Nasi Ayam,Food,1,24000,13000.0,0.0,24000.0,13295.76,10704.24
2026-01-03,TRX000318,Ayam Geprek,Food,3,22000,12000.0,0.0,66000.0,36142.34,29857.66
2026-01-03,TRX000319,Kopi Susu,Beverage,1,15000,7000.0,0.0,15000.0,6728.36,8271.64
2026-01-03,TRX000320,Es Jeruk,Beverage,1,8000,3000.0,400.0,7600.0,2926.83,4673.17
2026-01-03,TRX000321,Mie Goreng,Food,2,23000,12000.0,0.0,46000.0,24169.29,21830.71
2026-01-03,TRX000321,Pisang Goreng,Snack,3,12000,5000.0,0.0,36000.0,15546.97,20453.03
2026-01-03,TRX000322,Ayam Bakar,Food,1,27000,15000.0,1350.0,25650.0,15727.19,9922.81
2026-01-03,TRX000323,Ayam Bakar,Food,1,27000,15000.0,0.0,27000.0,15350.79,11649.21
2026-01-03,TRX000324,Ayam Geprek,Food,1,22000,12000.0,0.0,22000.0,12103.42,9896.58
2026-01-03,TRX000325,Ayam Bakar,Food,2,27000,15000.0,2700.0,51300.0,30673.93,20626.07
2026-01-03,TRX000326,Nasi Ayam,Food,1,24000,13000.0,0.0,24000.0,12739.97,11260.03
2026-01-03,TRX000327,Nasi Ayam,Food,4,24000,13000.0,0.0,96000.0,51760.96,44239.04
2026-01-03,TRX000327,Es Teh,Beverage,1,6000,2000.0,0.0,6000.0,1950.55,4049.45
2026-01-03,TRX000328,Air Mineral,Beverage,2,5000,3000.0,0.0,10000.0,5775.23,4224.77
2026-01-03,TRX000328,Nasi Goreng,Food,4,25000,13000.0,0.0,100000.0,52520.34,47479.66
2026-01-03,TRX000328,Mie Ayam,Food,1,20000,10000.0,0.0,20000.0,10055.65,9944.35
2026-01-03,TRX000329,Es Teh,Beverage,1,6000,2000.0,0.0,6000.0,2041.26,3958.74
2026-01-03,TRX000330,Es Teh,Beverage,3,6000,2000.0,0.0,18000.0,6098.3,11901.7
2026-01-03,TRX000330,Kopi Susu,Beverage,2,15000,7000.0,0.0,30000.0,14101.91,15898.09
2026-01-03,TRX000331,Kopi Hitam,Beverage,2,10000,4000.0,0.0,20000.0,8133.59,11866.41
2026-01-03,TRX000332,Nasi Goreng,Food,1,25000,13000.0,0.0,25000.0,12983.35,12016.65
2026-01-03,TRX000332,Es Teh,Beverage,3,6000,2000.0,0.0,18000.0,6074.32,11925.68
2026-01-03,TRX000333,Mie Ayam,Food,1,20000,10000.0,1000.0,19000.0,9782.16,9217.84
2026-01-03,TRX000334,Kopi Susu,Beverage,1,15000,7000.0,0.0,15000.0,7077.64,7922.36
2026-01-03,TRX000335,Tahu Crispy,Snack,2,12000,5500.0,1200.0,22800.0,11220.58,11579.42
2026-01-03,TRX000336,Ayam Bakar,Food,4,27000,15000.0,0.0,108000.0,58794.57,49205.43
2026-01-03,TRX000337,Es Jeruk,Beverage,1,8000,3000.0,0.0,8000.0,3004.66,4995.34
2026-01-03,TRX000337,Ayam Bakar,Food,1,27000,15000.0,0.0,27000.0,14719.38,12280.62
2026-01-03,TRX000338,Nasi Goreng,Food,3,25000,13000.0,0.0,75000.0,38383.99,36616.01
2026-01-03,TRX000338,Kopi Hitam,Beverage,2,10000,4000.0,0.0,20000.0,7730.02,12269.98
2026-01-03,TRX000339,Es Teh,Beverage,1,6000,2000.0,0.0,6000.0,2075.95,3924.05
2026-01-03,TRX000340,Es Teh,Beverage,1,6000,2000.0,0.0,6000.0,2063.94,3936.06
2026-01-03,TRX000341,Tahu Crispy,Snack,4,12000,5500.0,0.0,48000.0,22354.71,25645.29
2026-01-03,TRX000342,Nasi Ayam,Food,1,24000,13000.0,0.0,24000.0,13769.16,10230.84
2026-01-03,TRX000343,Ayam Bakar,Food,1,27000,15000.0,0.0,27000.0,14914.84,12085.16
2026-01-03,TRX000344,Es Teh,Beverage,1,6000,2000.0,0.0,6000.0,2181.91,3818.09
2026-01-03,TRX000344,Tahu Crispy,Snack,1,12000,5500.0,0.0,12000.0,5462.46,6537.54
2026-01-03,TRX000345,Nasi Goreng,Food,1,25000,13000.0,0.0,25000.0,13099.53,11900.47
